StartDate,EndDate,Progress,ResponseId,consent,favor_use,preprint_cred1_1,preprint_cred1_2,preprint_cred1_3,preprint_cred1_4,preprint_cred1_5,preprint_cred2_1,preprint_cred2_2,preprint_cred2_3,preprint_cred2_4,preprint_cred3_1,preprint_cred3_2,preprint_cred3_3,preprint_cred4_1,preprint_cred4_2,preprint_cred4_3,preprint_cred4_4,preprint_cred5_1,preprint_cred5_2,preprint_cred5_3,services_cred1_1,services_cred1_2,services_cred1_3,services_cred1_4,service_cred2_1,service_cred2_2,service_cred2_3,service_cred2_4,service_cred3_1,service_cred3_2,service_cred3_3,service_cred3_4,service_cred3_5,service_credible4_1,service_credible4_2,service_credible4_3,service_credible4_4,service_credible4_5,position_7_TEXT,age,discipline_specific,discipline_other,how_heard,familiar,preprints_submitted,preprints_used,position,discipline,country,continent,HDI_2017,hdi_level,bepress_tier3,bepress_tier2,bepress_tier1,discipline_collapsed,acad_career_stage
3/26/19 22:09,3/26/19 22:16,100,R_2YeM5HrLyZ9ylLB,1,2,2,2,2,3,2,3,2,3,2,3,3,3,4,5,4,5,3,4,4,3,2,2,1,0,1,2,1,1,2,2,2,3,2,-1,0,0,1,NA,43,NA,Sport management,Twitter,Very familiar,"Yes, once","Yes, many times","Assistant Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,Sports Management,Business,Other,Assist Prof
3/26/19 22:21,3/26/19 22:31,100,R_3IxGPWXA2zRxL57,1,3,2,1,2,3,3,4,1,1,2,3,4,3,5,5,3,5,4,5,4,1,1,2,3,0,1,1,1,1,1,1,2,1,1,-1,0,0,1,NA,51,NA,Education,twitter,Extremely familiar,"Yes, a few times","Yes, many times","Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,NA,Education,Other,Full Prof
3/26/19 22:44,3/26/19 22:55,100,R_tSaqw1NmDyDemDn,1,-2,5,5,5,5,5,5,5,2,4,4,4,4,5,5,5,5,5,5,5,2,2,3,3,2,2,2,2,3,3,3,3,1,2,-3,-3,1,2,NA,29,NA,Medicine,A friend emailed it to the Brazilian Society of Family Medicine listservice post,Slightly familiar,No,No,"Professor, or equivalent",Other,Brazil,South America,0.759,high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Full Prof
3/26/19 23:06,3/26/19 23:12,100,R_3kuoRkP2N6FNqpV,1,3,3,2,3,4,2,5,3,5,4,4,3,3,4,4,5,4,4,5,3,2,1,3,2,1,2,3,3,2,3,2,2,1,3,-1,-1,1,1,NA,45,NA,Education,Twitter,Very familiar,No,"Yes, many times","Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,NA,Education,Other,Full Prof
3/26/19 23:16,3/26/19 23:22,100,R_6gT2hDlfDOy0gx3,1,3,3,5,4,5,2,5,2,4,4,2,2,2,4,4,4,4,3,1,1,2,3,2,0,0,2,2,3,0,2,1,2,2,2,0,2,-3,3,NA,24,Developmental Psychology; Developmental Neuroscience,NA,twitter,Extremely familiar,"Yes, many times","Yes, many times",Graduate Student,Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/26/19 23:27,3/26/19 23:34,100,R_3nJnqVq3rRHntLY,1,3,4,4,4,2,3,3,3,4,4,2,3,2,3,4,4,3,3,3,3,2,1,2,0,1,3,3,3,1,2,2,3,3,2,0,0,0,2,NA,36,Cognitive sciences,NA,Twitter,Extremely familiar,"Yes, many times","Yes, a few times","Assistant Professor, or equivalent",Psychology,Brazil,South America,0.759,high,NA,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
3/27/19 0:24,3/27/19 0:30,100,R_AdEmdqfLfrRQlix,1,0,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,-3,3,3,0,0,1,0,0,0,0,-3,0,1,0,0,0,-3,-3,NA,60,Social Psychology,NA,Twitter,Moderately familiar,No,"Yes, a few times","Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
3/27/19 0:52,3/27/19 0:59,100,R_3NKx1i6eZ56xdhT,1,1,1,4,3,5,4,5,4,1,1,2,3,2,5,5,5,5,5,5,5,3,3,3,3,0,2,2,2,0,3,1,2,1,2,0,0,-2,2,NA,49,Social psych,NA,Twitter,Very familiar,No,"Yes, a few times","Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
3/27/19 1:25,3/27/19 1:45,100,R_Z9vcpoCyTSTxAuB,1,3,2,2,2,5,3,5,1,2,3,3,3,1,5,5,5,5,4,5,5,3,3,3,3,2,3,3,3,0,3,2,3,3,3,-3,0,-2,3,NA,26,Social neuroscience,NA,Twitter,Extremely familiar,"Yes, a few times","Yes, a few times",Graduate Student,Psychology,Australia,Oceania,0.9390000000000001,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/26/19 19:23,3/27/19 1:47,100,R_1eQtIPn5mnCHgLP,1,3,2,2,3,4,5,4,1,3,4,3,5,4,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,2,1,1,3,0,3,-1,-1,-1,3,NA,28,NA,Biomedical sciences,Twitter from Brian Nosek,Extremely familiar,"Yes, many times","Yes, a few times",Post doc,Other,Australia,Oceania,0.9390000000000001,very high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Post doc
3/27/19 2:04,3/27/19 2:11,100,R_1g7NTTM4WMLZrGD,1,0,2,2,2,5,2,3,3,1,2,2,3,1,2,2,2,2,2,3,3,2,1,2,1,3,2,2,3,1,1,0,1,1,3,-2,1,0,1,NA,28,Cognitive neuroscience,NA,Twitter,Moderately familiar,No,"Yes, once",Graduate Student,Psychology,Australia,Oceania,0.9390000000000001,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 2:44,3/27/19 2:49,100,R_2zIqK8PYt0HqNSS,1,3,4,1,3,3,3,2,1,2,2,3,4,1,3,4,3,3,4,4,4,3,3,3,2,1,2,3,3,1,3,1,3,3,3,-3,-3,1,3,NA,48,Bioinformatics,NA,Twitter,Extremely familiar,"Yes, many times","Yes, many times","Associate Professor, or equivalent",Biology,Switzerland,Europe,0.9440000000000001,very high,NA,Bioinformatics,Life Sciences,Life Sciences (Biology),Assoc Prof
3/27/19 2:48,3/27/19 2:57,100,R_2QloJj0VTMwtr7Q,1,1,5,3,4,2,2,1,4,4,5,4,4,4,5,5,5,4,5,5,5,3,3,2,3,3,3,3,3,3,3,2,2,0,2,0,0,0,2,NA,26 years old,Political Pyschology,NA,Twitter,Moderately familiar,"Yes, a few times","Yes, a few times",Graduate Student,Political Science,Belgium,Europe,0.916,very high,NA,Political Science,Social and Behavioral Sciences,Other Social Sciences,Grad Student
3/27/19 3:09,3/27/19 3:23,100,R_1Cj2hh74GSbjAIL,1,0,1,1,1,5,4,5,3,2,2,3,3,1,5,5,5,5,4,4,4,0,0,3,3,0,3,3,3,0,0,1,0,2,0,0,-1,1,1,NA,23,Physiology,NA,Twetter,Slightly familiar,No,"Yes, a few times",Graduate Student,Biology,Ukraine,Europe,0.751,high,NA,NA,Life Sciences,Life Sciences (Biology),Grad Student
3/27/19 3:20,3/27/19 3:26,100,R_dbvRHHuMRn9iw25,1,0,1,1,4,5,5,5,5,4,3,3,5,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,-3,-3,1,0,NA,63,Behavioural Science,NA,Twitter,Moderately familiar,"Yes, a few times",No,"Professor, or equivalent",Psychology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
3/27/19 4:01,3/27/19 4:09,100,R_3ef44PImMjbShHP,1,3,3,2,5,4,2,5,4,2,4,1,3,4,4,4,4,4,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,3,3,0,-1,0,2,NA,26,NA,sport Science,Twitter,Moderately familiar,No,"Yes, a few times",Graduate Student,Other,Sweden,Europe,0.933,very high,NA,Sports Sciences,Medicine and Health Sciences,Medicine and Health Sciences,Grad Student
3/27/19 4:50,3/27/19 4:56,100,R_24FTXYOO2vziNqN,1,3,2,1,2,2,4,2,3,3,3,2,2,1,4,3,4,4,3,3,3,3,1,2,1,1,3,3,3,3,0,0,3,3,3,3,1,0,3,NA,26,Social psych,NA,Twitter,Very familiar,"Yes, many times","Yes, many times",Post doc,Psychology,France,Europe,0.901,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
3/27/19 6:09,3/27/19 6:27,100,R_3MatV3m8Dq9cJNT,1,3,1,3,3,4,3,4,3,2,2,1,2,2,2,3,4,4,3,2,4,0,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,1,-1,3,NA,29,Neuroscience,NA,Twitter,Slightly familiar,No,"Yes, a few times",Graduate Student,Kinesiology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,NA,Kinesiology,Life Sciences,Life Sciences (Biology),Grad Student
3/27/19 6:47,3/27/19 6:54,100,R_2zCu1pDvBLoJjXR,1,3,3,3,3,2,1,2,3,4,4,2,4,4,3,2,2,3,3,4,4,2,2,3,1,0,3,1,0,0,1,2,2,3,1,-1,0,0,2,NA,25,Chemical biology/biophysics,NA,Tweet,Very familiar,"Yes, a few times","Yes, many times",Graduate Student,Chemistry,Australia,Oceania,0.9390000000000001,very high,Other Chemistry,Chemistry,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
3/27/19 6:31,3/27/19 7:05,100,R_31plWPwIyotOinF,1,2,2,3,2,4,4,3,3,2,2,1,3,1,4,4,5,5,4,5,4,2,2,2,3,2,3,3,1,2,2,-2,2,2,2,-3,0,1,1,NA,33,Supramolecular chemistry,NA,Twitter,Very familiar,"Yes, once","Yes, many times","Associate Professor, or equivalent",Chemistry,Australia,Oceania,0.9390000000000001,very high,NA,Chemistry,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Assoc Prof
3/27/19 7:37,3/27/19 7:43,100,R_2Y4kWHct1PC2C1A,1,3,2,3,4,5,1,4,3,5,5,2,3,4,5,5,5,5,5,5,5,3,2,3,3,2,3,3,3,0,3,2,0,1,2,-1,0,0,2,NA,34,"political sociology, cross-national survey research",NA,Brian Nosek's Twitter,Extremely familiar,"Yes, once","Yes, many times",Post doc,Sociology,Poland,Europe,0.8650000000000001,very high,Politics and Social Change,Sociology,Social and Behavioral Sciences,Other Social Sciences,Post doc
3/27/19 7:41,3/27/19 7:55,100,R_3NWAUp1AXQYndl0,1,3,3,5,4,4,4,4,3,3,3,1,3,2,4,4,4,4,4,4,4,2,2,3,2,1,3,3,2,0,1,0,2,1,3,-1,-1,1,2,NA,71,NA,Education,Twitter,Extremely familiar,"Yes, a few times","Yes, a few times","Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,NA,Education,Other,Full Prof
3/27/19 7:49,3/27/19 7:58,100,R_PNXXRVBo91ZBX2N,1,-1,3,3,4,4,4,5,3,4,2,5,5,5,5,4,4,4,4,4,4,-2,-1,2,1,2,2,2,2,0,1,1,1,1,0,0,0,0,0,NA,58,NA,Medicine,e-mail,Not familiar at all,No,No,"Assistant Professor, or equivalent",Other,Brazil,South America,0.759,high,NA,NA,Medicine and Health Sciences,Medicine and Health Sciences,Assist Prof
3/27/19 8:13,3/27/19 8:20,100,R_3PQWnHTT111ayBv,1,3,3,2,2,3,3,3,3,2,3,2,2,2,3,3,3,4,3,4,4,3,3,3,2,0,3,3,2,2,3,0,2,2,2,0,-1,1,3,NA,41,"genomics ,genetics, agriculture, behaviour",NA,twitter,Very familiar,No,"Yes, many times",Post doc,Biology,Switzerland,Europe,0.9440000000000001,very high,NA,Agriculture,Life Sciences,Life Sciences (Biology),Post doc
3/27/19 8:26,3/27/19 8:31,100,R_2BrL8FY13M99FIx,1,3,2,1,2,5,3,5,1,1,1,2,2,2,5,5,5,5,5,5,4,2,1,3,1,3,3,3,3,2,2,0,0,1,3,0,1,-2,2,NA,26,Cognitive psychology / behavioural economics,NA,Tweet from Brian Nosek,Extremely familiar,"Yes, once","Yes, many times",Post doc,Psychology,Ireland,Europe,0.9380000000000001,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
3/27/19 8:26,3/27/19 8:34,100,R_uya8zmOOkOF7o7T,1,3,2,1,1,3,3,2,3,1,1,3,3,1,4,5,4,4,3,4,4,3,3,3,2,2,3,3,3,1,2,0,2,2,3,0,1,0,2,NA,28,Research Policy,NA,Twitter,Very familiar,No,"Yes, many times",Graduate Student,Political Science,Denmark,Europe,0.929,very high,NA,Political Science,Social and Behavioral Sciences,Other Social Sciences,Grad Student
3/27/19 8:28,3/27/19 8:36,100,R_3gXBDckffiTdv2m,1,2,2,2,3,4,4,4,5,3,4,3,4,2,3,2,2,5,4,5,5,1,3,2,1,0,2,3,3,3,3,0,2,2,3,0,-3,0,2,NA,28,"Biomechanics, Human Movement Science, Gait",NA,Twitter post,Extremely familiar,"Yes, a few times","Yes, a few times",Graduate Student,Kinesiology,Germany,Europe,0.936,very high,NA,Kinesiology,Life Sciences,Life Sciences (Biology),Grad Student
3/27/19 8:31,3/27/19 8:41,100,R_3HjeuZFky5981OV,1,3,4,2,4,3,3,2,1,1,2,3,2,1,4,4,4,2,4,3,3,3,1,2,0,1,2,3,3,0,2,1,3,2,3,0,-2,0,3,NA,34,"Genomics, phylogenetics, molecular evolution",NA,Twitter,Very familiar,"Yes, a few times","Yes, many times",Post doc,Biology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,NA,NA,Life Sciences,Life Sciences (Biology),Post doc
3/27/19 9:06,3/27/19 9:13,100,R_1GE43T2ShH3I90x,1,-1,5,4,3,1,1,1,3,1,3,1,1,1,4,4,4,2,2,2,2,2,2,1,0,2,0,0,1,0,1,0,1,3,1,1,0,0,1,NA,30,computer science,NA,twitter,Extremely familiar,"Yes, a few times","Yes, many times",Graduate Student,Engineering,Italy,Europe,0.88,very high,NA,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
3/27/19 9:10,3/27/19 9:23,100,R_2dmYBLV0hIQqxsd,1,1,4,4,4,3,2,5,4,2,3,2,3,2,5,5,5,4,5,5,5,3,3,3,2,2,3,3,3,0,2,0,2,2,3,0,-1,1,1,NA,39,NA,linguistics,Twitter,Extremely familiar,"Yes, once","Yes, many times",Post doc,Other,Germany,Europe,0.936,very high,NA,Linguistics,Social and Behavioral Sciences,Other Social Sciences,Post doc
3/27/19 9:32,3/27/19 9:38,100,R_1rJ6uC0Wh23YEOH,1,-1,4,3,4,2,1,2,5,3,4,1,1,2,3,3,3,2,3,2,3,3,2,3,0,1,3,3,3,0,3,0,3,3,3,2,2,-1,2,NA,32,Psycholinguistics,NA,Twitter,Very familiar,No,"Yes, a few times",Post doc,Psychology,Switzerland,Europe,0.9440000000000001,very high,Other Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
3/27/19 9:39,3/27/19 9:45,100,R_8lfvzpNOH5AbYCR,1,-1,3,5,5,5,1,5,2,4,4,1,5,1,3,3,3,3,5,5,5,0,0,0,0,0,0,0,3,0,0,-1,0,1,0,-1,-1,1,3,NA,47,NA,NA,Twitter,Extremely familiar,"Yes, a few times","Yes, many times","Professor, or equivalent",Library/Information Science,United States of America,North America,0.924,very high,NA,Library and Information Science,Social and Behavioral Sciences,Other Social Sciences,Full Prof
3/27/19 9:42,3/27/19 9:48,100,R_7NFqaC7bim3zRpD,1,3,3,4,4,4,4,5,4,3,4,3,3,1,5,5,5,4,5,4,4,3,2,3,2,3,3,3,3,3,3,2,3,3,3,-3,0,-3,3,NA,57,NA,History,Twitter,Very familiar,No,"Yes, a few times","Professor, or equivalent",Other,United States of America,North America,0.924,very high,NA,History,Arts and Humanities,Other,Full Prof
3/27/19 9:48,3/27/19 9:56,100,R_0dfKF9vgIUIvFoB,1,-1,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,4,3,2,2,2,2,2,3,3,3,2,3,3,2,2,2,1,-2,2,2,NA,32,NA,Computer science,Twitter,Very familiar,"Yes, a few times","Yes, many times",Post doc,Other,Germany,Europe,0.936,very high,NA,Computer Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Post doc
3/27/19 8:24,3/27/19 10:16,100,R_2WG4Mihr1b2NjIp,1,3,2,2,4,4,5,1,1,2,4,1,2,1,5,4,4,5,5,5,3,3,3,0,3,2,2,3,1,0,2,1,3,2,3,-2,-2,0,3,NA,34,Cognition,NA,Twitter,Extremely familiar,"Yes, a few times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Psychology,France,Europe,0.901,very high,Cognition and Perception,Psychology,Social and Behavioral Sciences,Psychology,NA
3/27/19 11:27,3/27/19 11:35,100,R_10qOcOuSLDv59dr,1,0,5,3,4,5,3,5,2,3,5,1,2,3,5,5,5,4,5,4,5,2,3,3,1,0,1,3,3,1,2,0,3,3,1,-2,-1,1,2,NA,34,NA,Enviromental Science,Twitter,Slightly familiar,No,No,Graduate Student,Other,United States of America,North America,0.924,very high,NA,Environmental Sciences,Physical Sciences and Mathematics,Physical Sciences and Mathematics,Grad Student
3/27/19 11:38,3/27/19 11:45,100,R_1pFIf2UzQxUraSR,1,3,3,1,2,2,4,1,2,3,4,2,4,2,5,5,5,5,4,5,5,3,1,3,3,0,1,3,3,3,3,3,3,2,3,-3,2,2,3,NA,66,cognitive psychology,NA,Twitter,Very familiar,"Yes, many times","Yes, many times","Research Scientist/Staff Scientist, or equivalent",Psychology,Italy,Europe,0.88,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,NA
3/27/19 13:33,3/27/19 13:38,100,R_3nlbFmiOt8gzRmx,1,0,2,1,2,3,1,4,4,5,5,2,2,2,3,2,4,2,4,5,5,1,1,2,3,0,2,1,0,1,1,3,3,0,1,1,-1,1,2,NA,27,Experimental Psychology,NA,SPSP Listserv,Very familiar,"Yes, a few times",No,Graduate Student,Psychology,United States of America,North America,0.924,very high,Experimental Analysis of Behavior,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 13:35,3/27/19 13:39,100,R_UrrvcmNuKNZ5Jf3,1,1,3,1,4,5,5,5,3,2,2,2,2,1,4,5,4,5,4,4,4,2,2,3,1,2,3,3,2,2,3,0,2,1,3,0,1,-1,1,NA,37,Quantitative,NA,SPSP listserv,Very familiar,No,"Yes, many times","Assistant Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Quantitative Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
3/27/19 13:37,3/27/19 13:44,100,R_11aLzlWSdYPfa0r,1,2,4,5,5,5,4,5,5,3,5,3,3,1,4,4,5,5,3,3,4,3,3,3,2,3,3,3,3,0,3,-2,3,1,0,0,3,-2,2,NA,55,social,NA,listserv post,Slightly familiar,No,"Yes, a few times","Associate Professor, or equivalent",Psychology,Canada,North America,0.926,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
3/27/19 13:43,3/27/19 13:46,100,R_pK9nw4xfCnuPQtz,1,-2,1,1,1,1,1,1,3,1,1,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41,Social Psychology,NA,Listserv (SPSP),Very familiar,No,"Yes, a few times","Associate Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
3/27/19 13:35,3/27/19 13:48,100,R_3MohE0WA7BfQo5g,1,-1,4,2,2,2,1,2,3,3,4,3,4,1,3,3,3,4,4,5,5,3,3,3,1,0,0,1,2,1,3,2,1,3,2,1,0,0,1,NA,48,Personality andSocial,NA,Spsp,Slightly familiar,No,"Yes, a few times","Associate Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
3/27/19 13:44,3/27/19 13:52,100,R_2D7TljLVTXbY36n,1,2,3,4,4,3,3,3,5,2,2,2,3,2,3,4,4,3,3,4,4,1,2,2,2,0,1,3,2,0,3,1,3,3,2,-2,0,1,2,NA,65,Social/Personality Psychology,NA,SPSP listserv,Very familiar,"Yes, a few times","Yes, many times","Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
3/27/19 13:45,3/27/19 13:53,100,R_1KpZta8UgUlsppr,1,3,2,1,2,4,4,2,2,3,4,3,4,3,4,5,4,4,4,5,5,2,2,3,3,1,2,3,1,0,1,2,1,2,1,-1,-1,1,2,NA,24,NA,Neuroscience,Twitter,Very familiar,"Yes, once","Yes, many times",Graduate Student,Other,Germany,Europe,0.936,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Grad Student
3/27/19 13:55,3/27/19 14:01,100,R_ReKkvYZVkO3Y3rX,1,-1,5,1,1,5,4,5,5,1,5,1,1,1,1,1,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-3,-3,3,3,NA,27,Neuroscience,NA,Twitter,Extremely familiar,"Yes, many times","Yes, many times",Graduate Student,Biology,Switzerland,Europe,0.9440000000000001,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Grad Student
3/27/19 13:51,3/27/19 14:02,100,R_28Apao7ymQo1tAM,1,1,3,3,4,4,5,3,3,2,3,3,3,2,4,4,4,4,3,4,4,1,1,1,2,2,2,1,3,0,1,-1,1,1,1,-1,0,0,1,NA,23,Social Psychology,NA,listserv post (SPSP),Slightly familiar,No,"Yes, once",Graduate Student,Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 13:59,3/27/19 14:04,100,R_0v97BoPnYa69Z4t,1,3,2,3,1,5,1,5,5,4,4,1,2,1,3,3,3,2,1,3,3,3,3,3,-1,0,2,3,3,0,3,-2,3,3,1,-3,0,0,1,NA,32,Social psychology,NA,"Listserv, twitter",Extremely familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
3/27/19 13:59,3/27/19 14:05,100,R_1Cj2PjgZUfJEifB,1,0,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,1,-3,0,0,0,NA,27,Personality Psychology,NA,SPSP list serve email,Moderately familiar,No,"Yes, a few times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Personality and Social Contexts,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 14:02,3/27/19 14:06,100,R_2aysKH5UiqDn3F3,1,1,1,2,1,4,1,2,4,1,4,1,1,1,2,2,5,5,2,2,2,3,2,2,3,0,0,1,2,2,3,-1,2,1,2,-2,0,0,1,NA,26,Social psychology/judgment and decision making,NA,SPSP Listserv post,Very familiar,No,"Yes, many times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 14:08,3/27/19 14:14,100,R_27kDSYcRrpSI5ZQ,1,2,2,2,2,2,2,2,3,3,3,2,3,1,4,4,4,4,3,3,3,3,2,3,0,1,2,3,3,3,3,0,3,2,3,-2,0,1,2,NA,27,Social psychology,NA,email from SPSP,Extremely familiar,"Yes, once","Yes, many times",Graduate Student,Psychology,Canada,North America,0.926,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 13:35,3/27/19 14:19,100,R_qIV9TEihpGJbdhn,1,3,2,2,2,4,3,4,2,1,3,4,5,2,4,4,4,4,5,5,5,2,2,2,3,0,1,3,0,0,2,1,2,2,1,-1,0,0,1,NA,33,Social Psychology,NA,SPSP message board email,Extremely familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
3/27/19 14:14,3/27/19 14:20,100,R_A6upox9QUMHEGhH,1,0,2,2,2,5,4,5,5,4,4,5,4,2,5,5,5,5,5,5,4,3,3,3,3,1,2,3,0,0,3,2,1,1,1,2,2,0,3,NA,38,social psychology,NA,SPSP listserv,Moderately familiar,No,"Yes, a few times","Assistant Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assist Prof
3/27/19 14:13,3/27/19 14:22,100,R_2OVHIwnoZWUoxYV,1,1,4,5,3,5,4,4,4,1,1,2,3,1,4,4,4,5,3,3,3,3,3,3,2,3,3,3,3,1,2,1,2,0,2,0,0,3,3,Lab Manager,23,Cognitive psychology,NA,SPSP Open Forum,Very familiar,No,"Yes, a few times","Other, please specify",Psychology,United States of America,North America,0.924,very high,Cognitive Psychology,Psychology,Social and Behavioral Sciences,Psychology,NA
3/27/19 14:35,3/27/19 14:38,100,R_2TszJh5KXqmYZ9K,1,2,2,1,3,3,3,3,3,2,3,1,2,2,4,4,4,4,5,5,5,1,2,2,3,1,2,0,1,2,3,3,2,2,0,0,0,0,1,NA,23,Social psychology,NA,Social psychology listserv,Slightly familiar,No,"Yes, a few times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 14:31,3/27/19 14:40,100,R_2OQ1uDK7KW1J7PD,1,0,4,4,4,3,3,3,4,3,3,2,3,2,3,3,4,3,3,3,3,2,3,2,1,1,1,0,0,0,2,1,1,1,0,1,1,0,1,NA,39,Social Psych,NA,SPSP listserv,Moderately familiar,No,No,Post doc,Psychology,Canada,North America,0.926,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Post doc
3/27/19 14:36,3/27/19 14:43,100,R_2zI3ev0AuPJb9SZ,1,2,5,3,5,4,3,4,5,2,4,2,3,3,5,4,3,2,5,3,4,3,3,3,1,0,3,3,3,2,3,2,3,2,3,0,0,2,2,NA,44,Applied psychology,NA,Facebook group,Very familiar,No,"Yes, a few times","Research Scientist/Staff Scientist, or equivalent",Psychology,Italy,Europe,0.88,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,NA
3/27/19 14:45,3/27/19 14:50,100,R_3J1MjI1ZqYTG6bn,1,-1,2,4,4,4,4,4,5,2,2,2,2,2,3,3,3,5,3,3,2,2,2,3,1,2,3,3,3,3,3,0,3,3,3,-2,2,0,3,NA,NA,social psychology,NA,email,Very familiar,No,No,"Associate Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Assoc Prof
3/27/19 14:47,3/27/19 14:51,100,R_3rMVOUtOfv9lp3U,1,3,2,2,2,4,4,3,5,2,4,3,3,3,3,3,3,3,3,4,3,1,1,3,3,-1,3,2,3,0,2,2,2,2,2,0,0,0,1,NA,23,social psychology,NA,SPSP listserv,Extremely familiar,No,"Yes, many times",Graduate Student,Psychology,United States of America,North America,0.924,very high,Social Psychology,Psychology,Social and Behavioral Sciences,Psychology,Grad Student
3/27/19 14:50,3/27/19 14:54,100,R_TwvarugI7d71vXj,1,3,3,3,3,4,5,4,3,3,4,3,4,3,5,5,5,5,4,4,4,1,2,2,1,2,3,3,3,3,3,1,3,3,3,2,2,-2,2,NA,50,Social/Quantitative Psychology (I do both),NA,SPSP Listserve,Extremely familiar,"Yes, many times","Yes, many times","Professor, or equivalent",Psychology,United States of America,North America,0.924,very high,NA,Psychology,Social and Behavioral Sciences,Psychology,Full Prof
